ID,ANGER,DISGUST,FEAR,JOY,SADNESS,TENTATIVE,ANALYTICAL,CONFIDENT,VIEWS,URL
186,0.585979,0,0.7167138,0.6871160000000001,0.701385,0.797205142857143,0.7332233684210526,0.6718713333333334,380353,https://www.youtube.com/watch?v=Us70DN2XSfM
187,0.5723156511627907,0,0,0.7074293333333334,0,0.6648425,0.5697782272727268,0.7451593750000001,11415,https://www.youtube.com/watch?v=UURnT2bEydo
188,0.5863469302325583,0,0.523101,0.694558,0.528521,0,0.5974485263157885,0.6927522222222222,1251451,https://www.youtube.com/watch?v=u_8nAvU0T5Y
189,0.5724037954545454,0,0,0,0.6817575,0.67327075,0.5763616363636361,0.7972173333333333,106398,https://www.youtube.com/watch?v=V2XvPvaDuwM
190,0.6118221794871794,0,0.606119,0.593915,0,0.749765,0.5703067619047615,0,4708571,https://www.youtube.com/watch?v=v70pNFdsBSg
191,0.59853,0,0,0.7021486875000001,0.580249,0.6861780000000001,0.7842792727272727,0.777004,1366551,https://www.youtube.com/watch?v=V74AxCqOTvg
192,0.55704762962963,0,0,0,0,0.71616175,0.5836056708860753,0.77736025,38205,https://www.youtube.com/watch?v=V7Jk4xxaYt0
193,0,0,0,0.7497791764705883,0.767101,0.7873908181818181,0.748719388888889,0.6985471666666666,394802,https://www.youtube.com/watch?v=V7Z-Hq-xvxM
194,0.6008858035714287,0,0,0,0.518164,0.7394785,0.599679839506172,0.7859304,27271,https://www.youtube.com/watch?v=VCUkQiX4RSw
195,0.5712335454545456,0,0,0.644287,0,0.7276493333333334,0.5794579054054049,0.7693306666666667,212311,https://www.youtube.com/watch?v=VN4QSp0cJgg
196,0,0,0.712552,0.6951417000000001,0.647082,0.6889535,0.7854381666666668,0.8695195,3430491,https://www.youtube.com/watch?v=vTyLSr_VCcg
197,0.5581944999999999,0,0.8963999000000001,0.6695377777777777,0.5931930000000001,0.8020975,0.7361897894736842,0.808391142857143,341115,https://www.youtube.com/watch?v=vvIeMI0CXto
198,0.5781120892857144,0,0,0,0,0.738824,0.6213162921348304,0.509368,4752675,https://www.youtube.com/watch?v=vVnDE8wSrVo
199,0.687312,0,0,0.690795,0.565433,0.626308,0.7593665714285714,0.8423553333333332,1845506,https://www.youtube.com/watch?v=wbh3SjzydnQ
200,0.5913320232558139,0,0,0.5434034999999999,0,0,0.5696957833333332,0,23299355,https://www.youtube.com/watch?v=wD2cVhC-63I
201,0.609190380952381,0,0,0,0.7270043333333334,0.7381700000000001,0.5957998999999994,0.751512,13658146,https://www.youtube.com/watch?v=WDU7zLAd2-U
202,0.5812692448979593,0,0,0,0,0.8423419000000001,0.5927173170731698,0.80499875,58649,https://www.youtube.com/watch?v=WtjSCoq8pE4
203,0.5971444888888888,0,0,0,0,0.71616175,0.5883519705882347,0.7845633333333334,1219313,https://www.youtube.com/watch?v=WXebOFhT9Og
204,0.5681744772727272,0,0,0.6669432499999999,0,0.6483456666666667,0.5748589342105257,0,242124,https://www.youtube.com/watch?v=xbNJq90t0Wk
205,0.5595799642857143,0,0,0.6543658000000001,0,0.7675901666666668,0.6068719882352931,0,2957172,https://www.youtube.com/watch?v=xbo9GVmv87Y
206,0.716509,0,0.931034,0.6725924999999999,0.916667,0.7800757777777778,0.7764470526315791,0.7942337499999998,2674473,https://www.youtube.com/watch?v=XNu5ppFZbHo
207,0.5763239387755105,0,0,0.6266867500000001,0,0.7627574545454546,0.5682074782608689,0.76118725,2564844,https://www.youtube.com/watch?v=xpdIOiMN27s
208,0.6492877619047619,0,0,0,0,0,0.5755967971014486,0.7243996666666667,41558120,https://www.youtube.com/watch?v=xpyrefzvTpI
209,0.5725933695652174,0,0,0.580697,0,0.6839913333333335,0.5785385217391298,0.7713428,9372542,https://www.youtube.com/watch?v=XTXfcFe4Tbc
210,0.5914614400000002,0,0.5668365,0.503307,0,0.7125072222222222,0.5792346521739127,0.598602,1414914,https://www.youtube.com/watch?v=y1PruACVorM
211,0.5993518571428573,0,0,0,0.5304340000000001,0,0.5955691481481469,0,2214485,https://www.youtube.com/watch?v=y3NLNK72mzI
212,0.6062295,0,0.526521,0.7667891428571428,0.5685155000000001,0.670149,0.7726856428571427,0.860661,2694209,https://www.youtube.com/watch?v=Y6bbMQXQ180
213,0.5859916170212769,0,0,0,0.526219,0.9159280000000001,0.6141256027397257,0.751512,3500,https://www.youtube.com/watch?v=Y91bodGYpj8
214,0,0,0,0.6518327500000001,0.596751,0.737107111111111,0.7263334444444445,0.8222276,735885,https://www.youtube.com/watch?v=YcUDBgYodIE
215,0.5953329090909091,0,0,0,0,0.7669136923076922,0.5893515270270263,0.7564690000000001,11775,https://www.youtube.com/watch?v=YcwPzbX9wLw
216,0,0,0,0.6774045555555556,0.6259486666666666,0.6167702500000001,0.6639484166666666,0.7683746666666665,93472,https://www.youtube.com/watch?v=YFC5CwZVCEw
217,0.5636662093023256,0,0,0.6467185,0.521936,0.7528652499999999,0.5777700399999994,0.6719826666666666,5609147,https://www.youtube.com/watch?v=yKh_XFJ9TWc
218,0.5680581000000001,0,0,0,0,0.7849333199999999,0.5907289473684204,0.6745445,269545,https://www.youtube.com/watch?v=yRmA3wtO0X8
219,0.6145542765957449,0,0,0,0.543966,0.7276493333333334,0.5703365781249998,0.764876,4572543,https://www.youtube.com/watch?v=YUytvAg_hE4
220,0,0,0.533802,0.694013,0.6266451999999999,0.8316454,0.6553184000000001,0.5846516666666667,3358834,https://www.youtube.com/watch?v=Ze4Qmpq48AQ
221,0.5682364716981133,0,0,0,0,0.7092692,0.5859491666666656,0.7647110714285715,2825798,https://www.youtube.com/watch?v=zkTf0LmDqKI
222,0.5673604423076924,0,0,0,0,0.6600028571428572,0.6026224999999994,0.8488483333333333,168483,https://www.youtube.com/watch?v=zrM1mcKmX_c
223,0.5962537413793104,0,0,0,0,0.7062973333333334,0.5957880843373488,0.7826856666666666,279623,https://www.youtube.com/watch?v=ZUfzXz23ndo
224,0,0,0,0.6518136363636364,0.6146148,0.8400008333333333,0.6545512222222222,0.8334186666666668,73882,https://www.youtube.com/watch?v=zWxFhFZJDks
225,0.5717267317073172,0,0,0,0,0.7124490555555556,0.5893083749999991,0.889641,116713,https://www.youtube.com/watch?v=zzlD9RXoNAc
226,0.5776062000000003,0,0,0,0,0.6718807857142857,0.6222822839506166,0.8316407142857143,146227,https://www.youtube.com/watch?v=_l6BohoGRmg
